time,open,high,low,close
1501009200,1.16502,1.16532,1.1644,1.16471
1501012800,1.16471,1.16491,1.16421,1.16467
1501016400,1.16464,1.16484,1.16454,1.16477
1501020000,1.16477,1.16483,1.16456,1.16461
1501023600,1.16464,1.16471,1.16432,1.16444
1501027200,1.16444,1.16451,1.16378,1.16414
1501030800,1.16416,1.16476,1.16388,1.1646
1501034400,1.16461,1.16538,1.16448,1.16523
1501038000,1.16522,1.16535,1.16417,1.16438
1501041600,1.16437,1.16491,1.1638,1.16384
1501045200,1.16384,1.16411,1.16333,1.1639
1501048800,1.16387,1.16437,1.16208,1.16374
1501052400,1.16374,1.16455,1.16254,1.16296
1501056000,1.16297,1.16335,1.16125,1.16233
1501059600,1.16232,1.16327,1.16188,1.16324
1501063200,1.16325,1.16514,1.16309,1.16422
1501066800,1.16422,1.16499,1.16377,1.16429
1501070400,1.1643,1.16483,1.16383,1.16409
1501074000,1.16409,1.16555,1.16317,1.16333
1501077600,1.16335,1.16393,1.16219,1.163
1501081200,1.16301,1.16397,1.16263,1.16322
1501084800,1.16323,1.16376,1.16255,1.16265
1501088400,1.16265,1.16534,1.16265,1.16471
1501092000,1.16469,1.17075,1.16277,1.17042
1501095600,1.17043,1.17398,1.17043,1.17216
1501099200,1.17216,1.17399,1.17203,1.17332
1501102800,1.1733,1.17471,1.17321,1.17467
1501106400,1.17467,1.17473,1.17327,1.17342
1501110000,1.17343,1.17343,1.17266,1.17316
1501113600,1.17315,1.17392,1.1725,1.17294
1501117200,1.17295,1.17423,1.17213,1.174
1501120800,1.174,1.17462,1.17371,1.1746
1501124400,1.1746,1.17767,1.17422,1.17562
1501128000,1.17564,1.17621,1.17455,1.1749
1501131600,1.17489,1.17514,1.17348,1.17391
1501135200,1.17393,1.17475,1.17272,1.17291
1501138800,1.17291,1.17336,1.17149,1.17236
1501142400,1.17234,1.17306,1.17121,1.17284
1501146000,1.17282,1.17335,1.17176,1.172
1501149600,1.17199,1.17212,1.17031,1.17045
1501153200,1.17046,1.1713,1.16871,1.1693
1501156800,1.16934,1.17054,1.16895,1.16968
1501160400,1.16967,1.17049,1.16901,1.17049
1501164000,1.17048,1.17061,1.16624,1.16654
1501167600,1.16653,1.16784,1.16541,1.16549
1501171200,1.16549,1.16688,1.16501,1.16643
1501174800,1.16643,1.16795,1.16595,1.16749
1501178400,1.16744,1.16888,1.16654,1.16831
1501182000,1.16834,1.16837,1.16719,1.16759
1501185600,1.16755,1.1679,1.16709,1.16753
1501189200,1.16752,1.16786,1.16724,1.1675
1501192800,1.1675,1.16883,1.1675,1.16841
1501196400,1.16841,1.16913,1.1681,1.16898
1501200000,1.16898,1.16922,1.16713,1.1676
1501203600,1.1676,1.16844,1.16711,1.16843
1501207200,1.16842,1.16928,1.16802,1.16928
1501210800,1.16927,1.16937,1.16832,1.16834
1501214400,1.16833,1.16882,1.16819,1.16852
1501218000,1.16852,1.1696,1.16852,1.16938
1501221600,1.16937,1.1701,1.16873,1.16969
1501225200,1.16972,1.17153,1.16913,1.16963
1501228800,1.16967,1.17075,1.16967,1.17055
1501232400,1.17056,1.17178,1.17053,1.17159
1501236000,1.17158,1.17217,1.17044,1.17068
1501239600,1.17068,1.17236,1.17046,1.17186
1501243200,1.17187,1.17529,1.17147,1.1716
1501246800,1.17161,1.17327,1.1715,1.1728
1501250400,1.17281,1.17538,1.17271,1.17472
1501254000,1.17476,1.17639,1.17415,1.17552
1501257600,1.17551,1.17562,1.1738,1.17404
1501261200,1.1741,1.17502,1.1741,1.17467
